id	referentiel	entite	role	stade	conforme	label_propose	source	probleme	label_fr
FOETO:PP.PLA-VAS-019	AMSTERDAM	MPFD / MFI — dépôt massif de fibrinoïde périvillositaire / infarctus de la plaque basale	synonyme		oui		Khong 2016, MPFD/MFI	Doublon de contenu avec « Infarctus maternel du plancher placentaire », « Dépôt de fibrine périvillositaire massive (infarctus du plancher maternel) » et « Dépôts fibrinoïdes périvillositaires massifs (NIDF / maternal floor infarction) ».	Infarctus du plancher maternel
FOETO:PP.PLA-VAS-020	AMSTERDAM	MVM — infarctus	manifestation		oui		Khong 2016, MVM (infarctus)	L'infarctus strictement marginal est de signification limitée et n'est pas un critère de MVM ; le libellé ne le précise pas.	Infarctus marginal
FOETO:PP.PLA-TUM-012	AMSTERDAM	FVM — malperfusion vasculaire fœtale	manifestation		oui		Khong 2016, FVM	Doublon strict avec « Congestion vasculaire villositaire » (PP.PLA-VAS-002) ; de plus classé dans la série tumorale alors qu'il s'agit d'une lésion vasculaire.	Congestion villositaire
FOETO:PP.PLA-TUM-013	BENIRSCHKE	Tissu ectopique placentaire (inclusion hépatique)	manifestation		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — inclusions et tissus ectopiques	Granularité très fine (une observation au sein d'une inclusion ectopique rarissime) par rapport au reste du vocabulaire.	Hématopoïèse extramédullaire dans le tissu hépatique ectopique placentaire
FOETO:PP.PLA-TUM-014	BENIRSCHKE	Hémosidérose placentaire (hémorragie chronique)	manifestation		non_standard	Dépôt d'hémosidérine dans le stroma villositaire	Benirschke, Burton & Baergen — pigments et hémorragie chronique	Le siège « stroma placentaire » est ambigu (villositaire vs membranaire) ; termes voisins déjà présents pour les membranes et la plaque chorioamniotique.	Hémosidérose stromale placentaire
FOETO:PP.PLA-TUM-015	BENIRSCHKE	Chorangiome	manifestation		oui		Benirschke, Burton & Baergen — tumeurs placentaires, chorangiome		Infarctus de chorangiome
FOETO:PP.PLA-TUM-016	BENIRSCHKE	Tumeur placentaire non trophoblastique — léiomyome	synonyme		oui		Benirschke, Burton & Baergen — tumeurs placentaires rares		Léiomyome placentaire
FOETO:PP.PLA-TUM-017	BENIRSCHKE	Chorangiome	manifestation		oui		Benirschke, Burton & Baergen — chorangiome, modifications secondaires		Prolifération endothéliale intravasculaire dans les chorangiomes
FOETO:PP.PLA-TUM-018	BENIRSCHKE	Chorangiome	manifestation		oui		Benirschke, Burton & Baergen — chorangiome, modifications secondaires	Recouvre le même contenu que « Thrombose vasculaire chronique dans les chorangiomes » (PP.PLA-TUM-019) ; les deux devraient être fusionnés avec un qualifieur d'ancienneté.	Thrombose intratumorale d'un chorangiome
FOETO:PP.PLA-TUM-019	BENIRSCHKE	Chorangiome	manifestation		oui		Benirschke, Burton & Baergen — chorangiome, modifications secondaires	Doublon avec « Thrombose intratumorale d'un chorangiome » (PP.PLA-TUM-018), seule l'ancienneté les distingue.	Thrombose vasculaire chronique dans les chorangiomes
FOETO:PP.PLA-TUM-020	BENIRSCHKE	Tissu ectopique placentaire (inclusion surrénalienne)	structure		oui		Benirschke, Burton & Baergen — inclusions et tissus ectopiques		Tissu surrénalien cortical ectopique placentaire
FOETO:PP.PLA-TUM-021	BENIRSCHKE	Tumeur placentaire non trophoblastique — tératome	synonyme		oui		Benirschke, Burton & Baergen — tumeurs placentaires, tératome		Tératome placentaire
FOETO:PP.PLA-VAS-001	AMSTERDAM	FVM — malperfusion vasculaire fœtale segmentaire	manifestation		non_standard	Fibrose villositaire distale post-obstructive (malperfusion vasculaire fœtale)	Khong 2016, FVM segmentaire	Libellé composite : associe deux lésions élémentaires distinctes (atrophie, fibrose stromale) et un mécanisme causal, au lieu de nommer le pattern FVM.	Atrophie et fibrose villositaires par obstruction vasculaire fœtale
FOETO:PP.PLA-VAS-002	AMSTERDAM	FVM — malperfusion vasculaire fœtale	manifestation		oui		Khong 2016, FVM	Doublon strict avec « Congestion villositaire » (PP.PLA-TUM-012).	Congestion vasculaire villositaire
FOETO:PP.PLA-VAS-003	AMSTERDAM	FVM — malperfusion vasculaire fœtale	manifestation		non_standard	Congestion villositaire récente	Khong 2016, FVM	Le libellé incorpore un mécanisme causal (obstruction vasculaire fœtale) qui relève du pattern FVM et non de la lésion élémentaire.	Congestion villositaire par obstruction vasculaire fœtale récente
FOETO:PP.PLA-VAS-034	BENIRSCHKE	Thrombus des vaisseaux fœtaux (plaque choriale / villosités tronculaires) — contenu de squames amniotiques	manifestation		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — thrombose des vaisseaux fœtaux, contenu du thrombus		Squames amniotiques dans un thrombus vasculaire
FOETO:PP.PLA-VAS-035	AMSTERDAM	MVM — artériopathie déciduale	manifestation		oui		Khong 2016, MVM — artériopathie déciduale (thrombose artérielle)		Thrombose artérielle déciduale
FOETO:PP.MEM-INF-012	AMSTERDAM	AI — MIR stade 3 (chorioamnionite nécrosante)	synonyme	MIR stade 3	non_standard	MIR stade 3 — chorioamnionite nécrosante	Khong 2016, inflammation aiguë — réponse maternelle, stade 3	Orthographe « chorioamniotite » non retenue par le consensus (chorioamnionite).	MIR Stage 3 — Chorioamniotite nécrosante
FOETO:PP.MEM-NOR-001	BENIRSCHKE	Anatomie normale — membranes extraplacentaires (amnios, chorion laeve, décidue capsulaire)	structure		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — anatomie normale des membranes		Membranes normales
FOETO:PP.MEM-VAS-001	AMSTERDAM	MVM — hématome rétroplacentaire / hémorragie déciduale (abruptio placentae)	manifestation	stade 1	non_standard	Hémorragie déciduale récente focale des membranes (abruptio placentae)	Khong 2016, MVM — hématome rétroplacentaire / hémorragie déciduale	Aucun référentiel ne stadifie l'abruptio placentae : le « stade 1 » est un ajout local non littéral.	Abruptio placentae — stade 1 (membranes)
FOETO:PP.MEM-VAS-002	AMSTERDAM	MVM — hématome rétroplacentaire / hémorragie déciduale (abruptio placentae)	manifestation	stade 2	non_standard	Hémorragie déciduale récente étendue de la décidue des membranes (abruptio placentae)	Khong 2016, MVM — hématome rétroplacentaire / hémorragie déciduale	Aucun référentiel ne stadifie l'abruptio placentae : le « stade 2 » est un ajout local non littéral.	Abruptio placentae — stade 2 (membranes)
FOETO:PP.EIV-NOR-000	BENIRSCHKE	Anatomie normale — espace intervilleux	structure		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — anatomie normale, espace intervilleux		Espace intervilleux normal
FOETO:PP.EVI-NOR-000	BENIRSCHKE	Anatomie normale — parenchyme villeux (arbre villositaire)	structure		non_standard	Parenchyme villeux normal	Benirschke, Burton & Baergen, Pathology of the Human Placenta — anatomie normale du parenchyme villeux	« Espace villeux » n'est pas une structure canonique : libellé ambigu et redondant avec « Espace intervilleux normal » et « Villosités normales ».	Espace villeux normal
FOETO:PP.PAR-CLA-001	AMSTERDAM	MVM — malperfusion vasculaire maternelle (lésions villositaires)	critere		oui		Khong 2016, MVM — agglutination villositaire		Agglutination villositaire
FOETO:PP.PAR-CLA-002	AMSTERDAM	MPFD — dépôt massif de fibrinoïde périvillositaire	synonyme		oui		Khong 2016, MPFD / MFI		Dépôt massif de fibrinoïde périvillositaire
FOETO:PP.PAR-CLA-003	AMSTERDAM	Méconium — macrophages chargés de méconium	critere		non_standard	Macrophages chargés de méconium (parenchyme / plaque choriale)	Khong 2016, méconium	Formulation variante et facette de siège absente : doublon des entrées « Macrophages chargés de méconium (membranes) » et « Macrophages pigmentés au méconium ».	Macrophages pigmentés au méconium
FOETO:PP.PAR-DYS-001	BENIRSCHKE	Chorangiomatose	synonyme		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — chorangiomatose (hors périmètre Amsterdam)		Chorangiomatose placentaire
FOETO:PP.PAR-DYS-002	BENIRSCHKE	Chorangiome	synonyme		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — chorangiome (hors périmètre Amsterdam)	Doublon de l'entrée « Chorioangiome » du vocabulaire.	Chorangiome placentaire
FOETO:PP.PAR-DYS-003	BENIRSCHKE	Dysplasie mésenchymateuse placentaire	synonyme		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — dysplasie mésenchymateuse placentaire		Dysplasie mésenchymateuse placentaire
FOETO:PP.PAR-INF-001	BENIRSCHKE	Infarctus villositaire — réaction inflammatoire aiguë péri-lésionnelle	manifestation		non_standard	Réaction inflammatoire aiguë intervillositaire péri-infarctus	Benirschke, Burton & Baergen, Pathology of the Human Placenta — infarctus et réaction péri-lésionnelle	À distinguer explicitement de l'intervillite chronique histiocytaire et de l'intervillite aiguë infectieuse (listériose) : lésion réactionnelle non spécifique.	Intervillosite aiguë réactionnelle périinfarctus
FOETO:PP.PLA-MET-010	BENIRSCHKE	Maladies de surcharge — dépôts de glycogène placentaires	manifestation		non_standard	Dépôts de glycogène dans les cellules endothéliales des capillaires villositaires	Benirschke, Burton & Baergen, Pathology of the Human Placenta — metabolic storage diseases	Siège cellulaire imprécis : le glycogène est intra-endothélial, non « dans les capillaires ».	Dépôts de glycogène dans les capillaires placentaires
FOETO:PP.PLA-MET-011	BENIRSCHKE	Maladies de surcharge — vacuolisation lysosomale placentaire	manifestation		non_standard	Granules PAS-positifs intracytoplasmiques dans les vacuoles (préciser le type cellulaire)	Benirschke, Burton & Baergen, Pathology of the Human Placenta — storage disorders	Descripteur histochimique sans siège ni type cellulaire : granularité incohérente avec le reste du vocabulaire.	Granules PAS-positifs intracytoplasmiques dans les vacuoles
FOETO:PP.PLA-VAS-021	AMSTERDAM	MPFD / MFI — dépôt massif de fibrinoïde périvillositaire / infarctus de la plaque basale	synonyme		non_standard	Infarctus du plancher maternel (MFI)	Khong 2016, massive perivillous fibrin deposition / maternal floor infarction	Libellé éponyme trompeur (il ne s'agit pas d'un infarctus mais d'un dépôt fibrinoïde) et doublon de « Infarctus du plancher maternel » déjà présent.	Infarctus maternel du plancher placentaire
FOETO:PP.PLA-VAS-022	AMSTERDAM	MVM — infarctus	critere		oui		Khong 2016, MVM — villous infarct (remote)		Infarctus villositaire ancien
FOETO:PP.PLA-VAS-023	AMSTERDAM	MVM — infarctus	critere		non_standard	Infarctus villositaire ancien	Khong 2016, MVM — villous infarct (remote)	Doublon de PP.PLA-VAS-022 ; la parenthèse descriptive (villosités fantomatiques) mêle le critère histologique au libellé de la lésion.	Infarctus villositaire ancien (villosités fantomatiques)
FOETO:PP.PLA-VAS-024	AMSTERDAM	MVM — infarctus	critere		non_standard	Infarctus villositaire	Khong 2016, MVM — villous infarct	Redondance « villositaire placentaire » ; terme générique qui recoupe les variantes datées (récent/subaigu/ancien).	Infarctus villositaire placentaire
FOETO:PP.PLA-VAS-025	AMSTERDAM	MVM — infarctus	critere		oui		Khong 2016, MVM — villous infarct (recent)		Infarctus villositaire récent
FOETO:PP.PLA-VAS-026	AMSTERDAM	MVM — infarctus	critere		oui		Khong 2016, MVM — villous infarct (dating)		Infarctus villositaire subaigu
FOETO:PP.PLA-VAS-027	AMSTERDAM	FVM — malperfusion vasculaire fœtale, forme globale (obstruction partielle)	synonyme		oui		Khong 2016, FVM — global/partial obstruction pattern		Malperfusion vasculaire fœtale globale
FOETO:PP.PLA-VAS-028	AMSTERDAM	FVM — malperfusion vasculaire fœtale segmentaire	critere		non_standard	Oblitération / sclérose fibromusculaire des vaisseaux de villosités tronculaires	Khong 2016, FVM — stem vessel obliteration / fibromuscular sclerosis	« Villosités-troncs » est un calque ; le vocabulaire emploie ailleurs « villosité tronculaire / souche ».	Oblitération des vaisseaux des villosités-troncs
FOETO:PP.PLA-VAS-029	AMSTERDAM	FVM — villosités avasculaires, bas grade	critere		non_standard	Villosités avasculaires focales (FVM bas grade)	Khong 2016 / Redline, FVM low grade (< 45 villosités avasculaires en moyenne sur 3 coupes)	Quantification vague (« petits foyers ») là où le référentiel impose un seuil chiffré ; doublon de « FVM Low grade — Villosités avasculaires focales ».	Petits foyers de villosités avasculaires
FOETO:PP.PLA-VAS-030	BENIRSCHKE	Congestion / pléthore vasculaire fœtale placentaire	manifestation		non_standard	Congestion vasculaire fœtale diffuse (pléthore placentaire)	Benirschke, Burton & Baergen — fetal congestion / plethora	Libellé macroscopique global : ni le compartiment vasculaire ni le versant fœtal ou maternel ne sont précisés ; orthographe « pléthore ».	Plétore placentaire
FOETO:PP.PLA-VAS-031	BENIRSCHKE	Anémie fœtale — retentissement placentaire	manifestation		non_standard	Pâleur villositaire diffuse (anémie fœtale)	Benirschke, Burton & Baergen — fetal anemia, pale placenta	Descripteur macroscopique de pâleur transposé au niveau villositaire microscopique.	Pâleur villositaire diffuse
FOETO:PP.PLA-VAS-032	BENIRSCHKE	Anémie fœtale — retentissement placentaire	manifestation		non_standard	Raréfaction des hématies fœtales dans les vaisseaux villositaires (anémie / exsanguination fœtale)	Benirschke, Burton & Baergen — fetal anemia / exsanguination	Formulation descriptive non consacrée ; recoupe la pâleur villositaire diffuse.	Raréfaction du sang fœtal intravasculaire
FOETO:PP.PLA-VAS-033	BENIRSCHKE	Hémorragie fœto-maternelle (hémorragies de Kline)	manifestation		oui		Benirschke, Burton & Baergen — Kline's hemorrhages, fetomaternal hemorrhage		Rupture syncytiale avec érythroblastes périvilleux (hémorragie de Kline)
FOETO:PP.PLA-NOR-221	BENIRSCHKE	Anatomie normale — îlot cellulaire trophoblastique (X-cell island)	structure		oui		Benirschke, Burton & Baergen, Pathology of the Human Placenta — cell islands		Îlot cellulaire trophoblastique
FOETO:PP.PLA-NOR-222	BENIRSCHKE	Anatomie normale — îlot cellulaire trophoblastique (X-cell island)	structure		non_standard	Îlot cellulaire trophoblastique	Benirschke, Burton & Baergen, Pathology of the Human Placenta — cell islands	Doublon : simple variante de nombre de PP.PLA-NOR-221, à fusionner.	Îlots cellulaires trophoblastiques
FOETO:PP.PLA-NOR-058	AMSTERDAM	FVM — malperfusion vasculaire fœtale globale (ectasie vasculaire villositaire)	critere		non_standard	Ectasie vasculaire villositaire	Khong 2016, FVM — global (partial obstruction) : villous vascular ectasia	« Dilatation sinusoïdale » recouvre aussi les sinusoïdes physiologiques des villosités terminales : le libellé ne distingue pas le normal de l'ectasie pathologique.	Dilatation sinusoïdale des capillaires fœtaux
FOETO:PP.PLA-NOR-059	GEMELLAIRE	Grossesse monochorionique — discordance de maturation/parenchyme entre territoires jumeaux (TTTS/TAPS)	manifestation		oui		Lewi/Khalil, chorionicité et placenta monochorionique ; De Paepe, twin placenta		Discordance de maturité villositaire entre jumeaux monochorioniques
