id	label_fr	referentiel	entite	role	stade	conforme	label_propose	ancre	verbatim_verifie	source	verbatim	probleme
FOETO:PP.PLA-RET-015	Pseudovasculite du cordon ombilical	BENIRSCHKE	Pseudovasculite (lésions dégénératives simulant une inflammation, Genest)	manifestation		oui		oui	oui	benirschke ch25	Genest et al. [21] introduced the term “pseudovasculitis” for lesions seen in early pregnancy that were, or might be, confused with real inflammation.	Libellé par analogie (aspect trompeur) : désigne un piège diagnostique dégénératif, non une lésion inflammatoire.
FOETO:PP.PLA-RET-016	Septation fibroblastique et obliteration luminale des vaisseaux villositaires souches (multifocal) (Genest)	AMSTERDAM	FVM — malperfusion vasculaire fœtale	manifestation		non_standard	Septation fibroblastique intraluminale des vaisseaux de villosités tronculaires (multifocale)	oui	oui	khong2019 ch25	Stem villous obliteration, intermediate, with intraluminal bland fibroblast ingrowth imparting septation that appears as “recanalization”	Éponyme (Genest) non factorisable et contexte post-mortem enchâssés dans le libellé ; doublon de forme avec PP.PLA-RET-017.
FOETO:PP.PLA-RET-017	Septoïsation fibroblastique villositaire multifocale	AMSTERDAM	FVM — malperfusion vasculaire fœtale	manifestation		non_standard	Septation fibroblastique des vaisseaux de villosités tronculaires (multifocale)	oui	oui	khong2019 ch25	luminal septation, giving the appearance of “recanalization”	« Septoïsation villositaire » est impropre : la septation siège dans la lumière des vaisseaux tronculaires, pas dans la villosité ; doublon de PP.PLA-RET-016.
FOETO:PP.PLA-TUM-001	Adénome hépatocellulaire placentaire	BENIRSCHKE	Hétérotopie hépatique placentaire (dite adénome hépatocellulaire)	synonyme		non_standard	Hétérotopie hépatique placentaire (« adénome hépatocellulaire »)	oui	oui	benirschke ch30	evidence of neoplastic growth is lacking and no malignant sequelae have been reported	Le libellé affirme une tumeur alors que le corpus retient une hétérotopie sans preuve de croissance néoplasique.
FOETO:PP.PLA-TUM-002	Calcification d'un chorangiome	BENIRSCHKE	Chorangiome	manifestation		oui		oui	oui	benirschke ch30	mother and infant did not suffer any known deleterious consequences from the 6.5 × 4.0 × 3.0 cm, focally calcified tumor	Modification secondaire d'une tumeur, non entité autonome : granularité inférieure à celle de l'entité chorangiome.
FOETO:PP.PLA-TUM-003	Cellules anormales dans l'espace intervillositaire	BENIRSCHKE	Métastase placentaire d'origine maternelle (infiltrat de l'espace intervilleux)	manifestation		non_standard	Cellules tumorales étrangères dans l'espace intervilleux (métastase maternelle)	oui	oui	khong2019 ch31	The tumour deposits lack vascularisation and can be confused with (intermediate) trophoblast	Libellé fourre-tout : la nature des cellules n'est pas précisée (métastase, leucémie, trophoblaste intermédiaire).
FOETO:PP.PLA-TUM-004	Cellules tumorales non hématopoïétiques dans la circulation fœtale placentaire	BENIRSCHKE	Métastase placentaire d'origine fœtale (cellules tumorales dans la circulation fœtale)	manifestation		oui		oui	oui	benirschke ch23	Circulating non-hematopoietic cells in fetal blood Neuroblastoma, hepatoblastoma, other fetal tumors	
FOETO:PP.PLA-TUM-005	Chorangiocarcinome placentaire	BENIRSCHKE	Chorangiocarcinome	synonyme		oui		oui	oui	benirschke ch30	Huang et al. [70] reported the first case of a chorangiocarcinoma with maternal metastasis documented by pulmonary CT scan and elevated serum beta-hCG.	
FOETO:PP.PLA-TUM-006	Chorangiome avec prolifération trophoblastique	BENIRSCHKE	Chorangiome — variantes	manifestation		oui		oui	oui	benirschke ch30	chorangioendothelioma, atypical chorangioma, cellular chorangioma, atypical cellular chorangioma, chorangioma with trophoblastic proliferation, and chorangiocarcinoma.	Variante de chorangiome à distinguer du chorangiocarcinome : le libellé n'indique pas l'absence d'atypies, qui fait toute la différence pronostique.
FOETO:PP.PLA-TUM-007	Chorangiome myxoïde	BENIRSCHKE	Chorangiome — variantes	manifestation		oui		oui	oui	benirschke ch30	When Wharton’s jelly-like material participates in the formation of the tumor, the appearance is that of a myxomatous neoplasm	Sous-type morphologique sans portée clinique reconnue : granularité plus fine que l'entité chorangiome.
FOETO:PP.PLA-TUM-008	Chorangiome à stroma fibreux	BENIRSCHKE	Chorangiome — variantes	manifestation		oui		oui	oui	benirschke ch30	At times, the stromal component will be abundant, and the lesion will consequently resemble a fibroma	Sous-type morphologique sans portée clinique reconnue ; recouvrement avec le « fibrome » placentaire.
FOETO:PP.PLA-TUM-009	Chorangiose focale	BENIRSCHKE	Chorangiose (focale)	manifestation		oui		oui	oui	benirschke ch30	We use the term “focal chorangiosis” to describe these cases [139].	
FOETO:PP.PLA-TUM-010	Chorangiose placentaire	AMSTERDAM	Chorangiose	synonyme		oui		oui	oui	benirschke ch30	He defined chorangiosis as more than 10 capillaries in more than 10 terminal villi in at least 10 different microscopic fields viewed with the 10× objective in three non-infarcted/ non-ischemic areas of the placenta.	
FOETO:PP.PLA-TUM-011	Chorioangiome	BENIRSCHKE	Chorangiome	synonyme		non_standard	Chorangiome placentaire	oui	oui	benirschke ch30	Chorangiomas arise within a single stem villus and thus are invariably covered by trophoblast	« Chorioangiome » est une variante orthographique ancienne du même terme ; doublon de « Chorangiome placentaire ».
FOETO:PP.PLA-TUM-012	Congestion villositaire	BENIRSCHKE	Congestion villositaire (diagnostic différentiel de la chorangiose)	manifestation		oui		oui	oui	benirschke ch30	Placental villous congestion is particularly prominent with uncontrolled diabetes and, in our experience, it may mask chorangiosis if one is not careful	Doublon de « Congestion vasculaire villositaire » (PP.PLA-VAS-002) ; terme classé à tort dans le groupe tumoral.
FOETO:PP.PLA-TUM-013	Hématopoïèse extramédullaire dans le tissu hépatique ectopique placentaire	BENIRSCHKE	Hétérotopie hépatique placentaire (tissu hépatique ectopique)	manifestation		oui		oui	oui	benirschke ch30	with cells resembling hepatocytes but without portal tracts, bile pigment, central veins, or bile duct structures (Fig. 30.14). Extramedullary hematopoiesis may be pres- ent, as noted above.	Libellé composite : associe une lésion élémentaire (hématopoïèse extramédullaire) à une hétérotopie tissulaire.
FOETO:PP.PLA-TUM-014	Hémosidérose stromale placentaire	BENIRSCHKE	Hémosidérose placentaire	manifestation		non_standard	Hémosidérose villositaire (granules d'hémosidérine dans les villosités)	oui	oui	khong2019 ch41	Placental hae- mosiderosis is a wider term than choriodecidual haemosiderosis as iron deposition can be revealed in mineralization of basement membranes of chorionic villi or haemosiderin granules in the villi.	Le libellé situe la lésion au « stroma placentaire » sans préciser villositaire ou membranaire : siège ambigu.
FOETO:PP.PLA-TUM-015	Infarctus de chorangiome	BENIRSCHKE	Chorangiome	manifestation		oui		oui	oui	benirschke ch30	Partially infarcted 1-cm chorangioma underneath the chori-­onic surface of an otherwise normal, mature placenta.	
FOETO:PP.PLA-TUM-016	Léiomyome placentaire	BENIRSCHKE	Léiomyome intraplacentaire (tumeur musculaire lisse)	synonyme		oui		oui	oui	benirschke ch30	There are two older reports of primary smooth muscle tumors of the placenta (Misselevich 1989, Tapia 1985). Both were benign leiomyomas, one of the fetal membranes, thought to be arising in the chorion	
FOETO:PP.PLA-TUM-017	Prolifération endothéliale intravasculaire dans les chorangiomes	BENIRSCHKE	Chorangiome — variantes (chorangioendothéliome)	critere		oui		oui	oui	benirschke ch30	numerous vascular spaces with endothelial lin- ing were present, often showing proliferation and budding into the lumina	
FOETO:PP.PLA-TUM-018	Thrombose intratumorale d'un chorangiome	BENIRSCHKE	Chorangiome	manifestation		oui		oui	oui	vogel ch10	necrosis, thrombosis, hemorrhage, hemosiderin deposition and calcification. Chor- angiomas spread and compress adjacent parenchyma.	
FOETO:PP.PLA-TUM-019	Thrombose vasculaire chronique dans les chorangiomes	BENIRSCHKE	Chorangiome	manifestation		oui		oui	oui	benirschke ch30	Chorangiomas have been associated with chronic vascu- lar thrombi and elevated NRBCs in the fetal circulation.	Doublon partiel de « Thrombose intratumorale d'un chorangiome », la seule différence étant le qualifieur chronique.
FOETO:PP.PLA-TUM-020	Tissu surrénalien cortical ectopique placentaire	BENIRSCHKE	Hétérotopie surrénalienne placentaire	structure		oui		oui	oui	benirschke ch30	Heterotopic adrenal cortical tissue has also been described. Guschmann et al. [62] described a 2-mm nodule in the twin placenta of a mosaic Turner syndrome patient and interpreted it as a heterotopic adrenal lesion.	Anomalie de siège tissulaire (hétérotopie) : ni lésion élémentaire ni entité tumorale.
FOETO:PP.PLA-TUM-021	Tératome placentaire	BENIRSCHKE	Tératome placentaire	synonyme		oui		oui	oui	benirschke ch30	Placental teratomas have also been rarely described, most recently in 2012 by Prashanth.	
FOETO:PP.PLA-VAS-001	Atrophie et fibrose villositaires par obstruction vasculaire fœtale	AMSTERDAM	FVM — malperfusion vasculaire fœtale (villosités avasculaires / atrophie villositaire d'aval)	manifestation		non_standard	Villosités avasculaires atrophiques et fibreuses (malperfusion vasculaire fœtale)	oui	oui	benirschke ch22	If the thrombi have been occlu- sive for a prolonged time, the entire downstream villous tree may become avascular and atrophy and undergo fibrosis	Libellé composite : deux lésions élémentaires (atrophie, fibrose stromale) plus un mécanisme causal désignant la FVM sans la nommer.
FOETO:PP.PLA-VAS-002	Congestion vasculaire villositaire	AMSTERDAM	Congestion vasculaire villositaire (diagnostic différentiel de l'hémorragie intravillositaire)	manifestation		oui		oui	oui	khong2019 ch23	It should not be confused with congestion of fetal vessels where there is no haemorrhage within the stroma (Fig. 23.2).	Doublon de « Congestion villositaire » (PP.PLA-TUM-012).
FOETO:PP.PLA-VAS-003	Congestion villositaire par obstruction vasculaire fœtale récente	AMSTERDAM	FVM — malperfusion vasculaire fœtale, pattern global	manifestation		non_standard	Congestion villositaire (malperfusion vasculaire fœtale globale)	oui	oui	benirschke ch34	a finding referred to as vascular ectasia and villous congestion respectively	Le libellé porte le mécanisme causal supposé et sa chronologie plutôt que la lésion observée ; la congestion villositaire est peu spécifique.
FOETO:PP.PLA-VAS-004	Dépôt de fibrine intramural dans les grands vaisseaux placentaires	AMSTERDAM	FVM — dépôt de fibrine intramural (pattern global)	critere		oui		oui	oui	amsterdam ch1	Intramural fibrin deposition in a large main stem vessel (hematoxylin-eosin, original magnification 34).	« Grands vaisseaux placentaires » ne distingue pas vaisseau de la plaque choriale et vaisseau de villosité tronculaire, distinction pourtant faite par le consensus.
FOETO:PP.PLA-VAS-005	Dépôt de fibrine périvillositaire massive (infarctus du plancher maternel)	AMSTERDAM	MPFD / MFI — dépôt massif de fibrinoïde périvillositaire / infarctus du plancher maternel	synonyme		non_standard	Dépôt massif de fibrinoïde périvillositaire (MPFD)	oui	oui	khong2019 ch8	authors feel that maternal floor infarction and massive perivillous fibrinoid deposition are final common pathways of different processes in the placenta.	Libellé composite : il fusionne deux entités définies séparément (MPFD, >50 % du parenchyme, et MFI, fibrinoïde sur ≥ 3 mm au-dessus de la plaque basale) et emploie « fibrine » pour « fibrinoïde ».
FOETO:PP.PLA-VAS-006	Dépôt périvillositaire de fibrinoïde	AMSTERDAM	Dépôt de fibrinoïde périvillositaire (spectre MPFD)	manifestation		oui		oui	oui	khong2019 ch8	Fibrinoid material occupies the perivillous space.	Terme non quantifié : un dépôt périvillositaire minime est physiologique, seule l'extension (25-50 %, >50 %) le rend pathologique.
FOETO:PP.PLA-VAS-007	Ectasie vasculaire des troncs villositaires (VTF stade précoce)	AMSTERDAM	FVM — ectasie vasculaire (pattern global)	manifestation		obsolete	Ectasie vasculaire des vaisseaux de villosités tronculaires (FVM globale)	oui	oui	amsterdam ch1	Vascular ectasia: the luminal diameter of the chorionic vessel is more than four times that of the adjacent vessels	Le sigle « VTF » (vasculopathie thrombotique fœtale) est obsolète depuis Amsterdam ; « stade précoce » aplatit une chronologie non codifiée dans le nom de la lésion.
FOETO:PP.PLA-VAS-008	Ectasie vasculaire fœtale placentaire	AMSTERDAM	FVM — ectasie vasculaire (pattern global)	manifestation		oui		oui	oui	amsterdam ch1	Vascular ectasia: the luminal diameter of the chorionic vessel is more than four times that of the adjacent vessels	Siège non précisé (plaque choriale ou villosité tronculaire) ; doublon de contenu avec PP.PLA-VAS-007.
